city;orientacao;vidro;WWR;briseh;brisev;Heating;Cooling;InteriorLights;InteriorEquipment;Fans;TotalElectricity
BH;O;0.6;0.6;0;4;0;1461;752;1002;139;3353
BH;O;0.6;0.4;0;6;0;1238;752;1002;117;3109
BH;O;0.6;0.5;0;6;0;1326;752;1002;125;3205
BH;O;0.6;0.6;0;6;0;1409;752;1002;134;3297
BH;O;0.6;0.4;0;8;0;1205;752;1002;113;3073
BH;O;0.6;0.5;0;8;0;1285;752;1002;121;3161
BH;O;0.6;0.6;0;8;0;1362;752;1002;129;3245
BH;O;0.5;0.4;0;0;0;1280;752;1002;121;3155
BH;O;0.5;0.5;0;0;0;1376;752;1002;130;3260
BH;O;0.5;0.6;0;0;0;1467;752;1002;139;3361
BH;O;0.5;0.4;10;0;0;1140;752;1002;107;3001
BH;O;0.5;0.5;10;0;0;1233;752;1002;116;3103
BH;O;0.5;0.6;10;0;0;1324;752;1002;125;3203
BH;O;0.5;0.4;20;0;0;1053;752;1002;98;2906
BH;O;0.5;0.5;20;0;0;1134;752;1002;106;2994
BH;O;0.5;0.6;20;0;0;1217;752;1002;115;3086
BH;O;0.5;0.4;30;0;0;1002;752;1002;93;2850
BH;O;0.5;0.5;30;0;0;1071;752;1002;100;2925
BH;O;0.5;0.6;30;0;0;1153;752;1002;108;3015
BH;O;0.5;0.4;0;4;0;1226;752;1002;115;3095
BH;O;0.5;0.5;0;4;0;1310;752;1002;124;3188
BH;O;0.5;0.6;0;4;0;1390;752;1002;132;3276
BH;O;0.5;0.4;0;6;0;1194;752;1002;112;3060
BH;O;0.5;0.5;0;6;0;1271;752;1002;120;3145
BH;O;0.5;0.6;0;6;0;1345;752;1002;127;3226
BH;O;0.5;0.4;0;8;0;1164;752;1002;109;3027
BH;O;0.5;0.5;0;8;0;1235;752;1002;116;3105
BH;O;0.5;0.6;0;8;0;1302;752;1002;123;3179
BH;O;0.4;0.4;0;0;0;1240;752;1002;117;3110
BH;O;0.4;0.5;0;0;0;1325;752;1002;125;3204
BH;O;0.4;0.6;0;0;0;1406;752;1002;134;3294
BH;O;0.4;0.4;10;0;0;1111;752;1002;104;2969
BH;O;0.4;0.5;10;0;0;1194;752;1002;112;3060
BH;O;0.4;0.6;10;0;0;1275;752;1002;121;3150
BH;O;0.4;0.4;20;0;0;1032;752;1002;96;2882
BH;O;0.4;0.5;20;0;0;1104;752;1002;104;2961
BH;O;0.4;0.6;20;0;0;1178;752;1002;111;3043
BH;O;0.4;0.4;30;0;0;985;752;1002;92;2831
BH;O;0.4;0.5;30;0;0;1046;752;1002;98;2898
BH;O;0.4;0.6;30;0;0;1120;752;1002;105;2979
BH;O;0.4;0.4;0;4;0;1190;752;1002;112;3056
BH;O;0.4;0.5;0;4;0;1265;752;1002;119;3138
BH;O;0.4;0.6;0;4;0;1336;752;1002;127;3217
BH;O;0.4;0.4;0;6;0;1160;752;1002;109;3023
BH;O;0.4;0.5;0;6;0;1229;752;1002;116;3098
BH;O;0.4;0.6;0;6;0;1294;752;1002;123;3171
BH;O;0.4;0.4;0;8;0;1133;752;1002;106;2994
BH;O;0.4;0.5;0;8;0;1196;752;1002;113;3062
BH;O;0.4;0.6;0;8;0;1256;752;1002;119;3128
BH;O;0.3;0.4;0;0;0;1176;752;1002;111;3041
BH;O;0.3;0.5;0;0;0;1246;752;1002;118;3118
BH;O;0.3;0.6;0;0;0;1314;752;1002;124;3192
BH;O;0.3;0.4;10;0;0;1066;752;1002;100;2919
BH;O;0.3;0.5;10;0;0;1134;752;1002;107;2994
BH;O;0.3;0.6;10;0;0;1201;752;1002;113;3068
BH;O;0.3;0.4;20;0;0;998;752;1002;93;2845
BH;O;0.3;0.5;20;0;0;1057;752;1002;99;2910
BH;O;0.3;0.6;20;0;0;1118;752;1002;105;2977
BH;O;0.3;0.4;30;0;0;958;752;1002;89;2801
BH;O;0.3;0.5;30;0;0;1007;752;1002;94;2855
BH;O;0.3;0.6;30;0;0;1068;752;1002;100;2922
BH;O;0.3;0.4;0;4;0;1134;752;1002;107;2994
BH;O;0.3;0.5;0;4;0;1195;752;1002;113;3062
BH;O;0.3;0.6;0;4;0;1254;752;1002;119;3127
BH;O;0.3;0.4;0;6;0;1109;752;1002;104;2967
BH;O;0.3;0.5;0;6;0;1165;752;1002;110;3028
BH;O;0.3;0.6;0;6;0;1219;752;1002;115;3088
BH;O;0.3;0.4;0;8;0;1085;752;1002;102;2941
BH;O;0.3;0.5;0;8;0;1136;752;1002;107;2997
BH;O;0.3;0.6;0;8;0;1186;752;1002;112;3052
